geneSet	description	link	C	O	E	R	pValue	FDR	overlapId	userId
hsa05166	Human T-cell leukemia virus 1 infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05166+1026+3383+3554+3560+3569+3600+3601+3932+4049+4609+4790+4792+5970+7855+958	242	15	6.339656729900633	2.3660587061840976	0.00154574126323892	0.010453846185952355	1026;3383;3554;3560;3569;3600;3601;3932;4049;4609;4790;4792;5970;7855;958	ENSG00000101017;ENSG00000124762;ENSG00000163251;ENSG00000090339;ENSG00000164136;ENSG00000134470;ENSG00000115594;ENSG00000100385;ENSG00000136244;ENSG00000182866;ENSG00000173503;ENSG00000223919;ENSG00000226275;ENSG00000226979;ENSG00000230279;ENSG00000231408;ENSG00000238130;ENSG00000136997;ENSG00000109320;ENSG00000100906;ENSG00000173039
hsa01523	Antifolate resistance	http://www.kegg.jp/kegg-bin/show_pathway?hsa01523+3553+3569+4790+5970	20	4	0.5239385727190605	7.63448275862069	0.0015786009341203222	0.010453846185952355	3553;3569;4790;5970	ENSG00000125538;ENSG00000136244;ENSG00000109320;ENSG00000173039
hsa05200	Pathways in cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05200+10125+1026+1441+1902+2773+3091+3454+3460+3560+3566+3569+3575+3593+3600+3601+4233+4609+4790+4792+5732+5894+5970+623+7855	487	24	12.757904245709124	1.8811867167032499	0.0016926067145457413	0.01096514784640502	10125;1026;1441;1902;2773;3091;3454;3460;3560;3566;3569;3575;3593;3600;3601;4233;4609;4790;4792;5732;5894;5970;623;7855	ENSG00000100739;ENSG00000124762;ENSG00000119535;ENSG00000163251;ENSG00000065135;ENSG00000100644;ENSG00000142166;ENSG00000159128;ENSG00000262795;ENSG00000113302;ENSG00000164136;ENSG00000134470;ENSG00000100385;ENSG00000077238;ENSG00000136244;ENSG00000168685;ENSG00000198121;ENSG00000105976;ENSG00000136997;ENSG00000109320;ENSG00000100906;ENSG00000125384;ENSG00000132155;ENSG00000172575;ENSG00000173039
hsa04658	Th1 and Th2 cell differentiation	http://www.kegg.jp/kegg-bin/show_pathway?hsa04658+3460+3560+3566+3593+3932+4790+4792+5970	87	8	2.2791327913279136	3.510107015457788	0.001860957470266822	0.011799262258287509	3460;3560;3566;3593;3932;4790;4792;5970	ENSG00000159128;ENSG00000262795;ENSG00000113302;ENSG00000100385;ENSG00000077238;ENSG00000182866;ENSG00000109320;ENSG00000100906;ENSG00000173039
hsa05150	Staphylococcus aureus infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05150+2357+3383+3586+5724+719+728	52	6	1.3622402890695575	4.404509283819628	0.0021980642449694887	0.013646315520852242	2357;3383;3586;5724;719;728	ENSG00000171860;ENSG00000197405;ENSG00000171051;ENSG00000090339;ENSG00000136634;ENSG00000169403
hsa04622	RIG-I-like receptor signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04622+3593+3627+3665+4790+4792+5970	56	6	1.4670280036133696	4.089901477832512	0.0032178032985361593	0.019569497611505622	3593;3627;3665;4790;4792;5970	ENSG00000169245;ENSG00000113302;ENSG00000185507;ENSG00000276561;ENSG00000109320;ENSG00000100906;ENSG00000173039
hsa04660	T cell receptor signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04660+10125+3586+3932+3937+4790+4792+5894+5970	97	8	2.5411020776874436	3.148240312833274	0.0036955801501965535	0.02202565769517146	10125;3586;3932;3937;4790;4792;5894;5970	ENSG00000136634;ENSG00000182866;ENSG00000043462;ENSG00000109320;ENSG00000100906;ENSG00000132155;ENSG00000172575;ENSG00000173039
hsa04610	Complement and coagulation cascades	http://www.kegg.jp/kegg-bin/show_pathway?hsa04610+1604+2152+5054+5329+623+719+728	79	7	2.069557362240289	3.382365779135749	0.004395260751154484	0.02568211184007914	1604;2152;5054;5329;623;719;728	ENSG00000100739;ENSG00000171860;ENSG00000197405;ENSG00000196352;ENSG00000117525;ENSG00000011422;ENSG00000106366
hsa04024	cAMP signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04024+2550+2773+2867+4790+4792+488+490+5142+5732+5894+5970	183	11	4.794037940379404	2.294516676088185	0.008198440584963107	0.04698337104459627	2550;2773;2867;4790;4792;488;490;5142;5732;5894;5970	ENSG00000174437;ENSG00000070961;ENSG00000126262;ENSG00000204681;ENSG00000206466;ENSG00000206511;ENSG00000232569;ENSG00000232632;ENSG00000237051;ENSG00000237112;ENSG00000065135;ENSG00000109320;ENSG00000100906;ENSG00000184588;ENSG00000125384;ENSG00000132155;ENSG00000173039
hsa04662	B cell receptor signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04662+4067+4790+4792+5894+5970+8519	68	6	1.7813911472448059	3.36815415821501	0.008397168312070269	0.04721426711314981	4067;4790;4792;5894;5970;8519	ENSG00000185885;ENSG00000254087;ENSG00000109320;ENSG00000100906;ENSG00000132155;ENSG00000173039
